name,accession,date,loc
hCoV-19/USA/ND-NDDH-3389/2020|EPI_ISL_3370363|2020-09-16,EPI_ISL_3370363,2020-09-16,USA
hCoV-19/USA/ND-NDDH-3580/2021|EPI_ISL_3547795|2021-08-05,EPI_ISL_3547795,2021-08-05,USA
hCoV-19/USA/ND-NDDH-3807/2021|EPI_ISL_3718857|2021-08-13,EPI_ISL_3718857,2021-08-13,USA
hCoV-19/USA/NE-CDC-ASC210058832/2021|EPI_ISL_2147079|2021-05-04,EPI_ISL_2147079,2021-05-04,USA
hCoV-19/USA/NE-CSSCH033/2020|EPI_ISL_1016963|2020-12-01,EPI_ISL_1016963,2020-12-01,USA
hCoV-19/USA/NE-CUMC-20237096/2020|EPI_ISL_756370|2020-08-24,EPI_ISL_756370,2020-08-24,USA
hCoV-19/USA/NE-MP_NCOV20-5633/2020|EPI_ISL_2966869|2020-04-17,EPI_ISL_2966869,2020-04-17,USA
hCoV-19/USA/NE-NCOV21-13759/2021|EPI_ISL_1340040|2021-03-19,EPI_ISL_1340040,2021-03-19,USA
hCoV-19/USA/NE-NCOV21-22159/2021|EPI_ISL_2375516|2021-05-24,EPI_ISL_2375516,2021-05-24,USA
hCoV-19/USA/NE-NCOV21-25494/2021|EPI_ISL_3346528|2021-07-29,EPI_ISL_3346528,2021-07-29,USA
hCoV-19/USA/NE-NCOV21-25527/2021|EPI_ISL_3346548|2021-07-27,EPI_ISL_3346548,2021-07-27,USA
hCoV-19/USA/NE-NCOV21-26490/2021|EPI_ISL_3385197|2021-08-05,EPI_ISL_3385197,2021-08-05,USA
hCoV-19/USA/NE-NCOV21-28225/2021|EPI_ISL_3667970|2021-08-10,EPI_ISL_3667970,2021-08-10,USA
hCoV-19/USA/NE-TESTNE_A1NUJJD/2021|EPI_ISL_2754085|2021-04-30,EPI_ISL_2754085,2021-04-30,USA
hCoV-19/USA/NE-TESTNE_A1RSZWX/2021|EPI_ISL_2090901|2021-04-30,EPI_ISL_2090901,2021-04-30,USA
hCoV-19/USA/NE-TESTNE_A2C3CHH/2021|EPI_ISL_2645783|2021-06-05,EPI_ISL_2645783,2021-06-05,USA
hCoV-19/USA/NE-TESTNE_A2GUP68/2021|EPI_ISL_2774527|2021-06-01,EPI_ISL_2774527,2021-06-01,USA
hCoV-19/USA/NE-USAFSAM-S586/2020|EPI_ISL_831819|2020-11-10,EPI_ISL_831819,2020-11-10,USA
hCoV-19/USA/NH-CDC-LC0000799/2020|EPI_ISL_1029299|2020-12-24,EPI_ISL_1029299,2020-12-24,USA
hCoV-19/USA/NH-CDC-LC0023751/2021|EPI_ISL_1321009|2021-03-06,EPI_ISL_1321009,2021-03-06,USA
hCoV-19/USA/NH-CDC-LC0055269/2021|EPI_ISL_2045841|2021-04-30,EPI_ISL_2045841,2021-04-30,USA
hCoV-19/USA/NH-CDC-LC0055273/2021|EPI_ISL_2045833|2021-04-30,EPI_ISL_2045833,2021-04-30,USA
hCoV-19/USA/NH-CDC-LC0058128/2021|EPI_ISL_2184333|2021-05-03,EPI_ISL_2184333,2021-05-03,USA
hCoV-19/USA/NH-CDC-LC0094920/2021|EPI_ISL_3111891|2021-07-08,EPI_ISL_3111891,2021-07-08,USA
hCoV-19/USA/NH-CDC-LC0104502/2021|EPI_ISL_3330561|2021-07-16,EPI_ISL_3330561,2021-07-16,USA
hCoV-19/USA/NH-CDC-QDX25891167/2021|EPI_ISL_2871454|2021-06-14,EPI_ISL_2871454,2021-06-14,USA
hCoV-19/USA/NH-CDC-QDX26076034/2021|EPI_ISL_2869193|2021-06-21,EPI_ISL_2869193,2021-06-21,USA
hCoV-19/USA/NH-CDCBI-CRSP_PUM4BMLJHVN7PDNF/2021|EPI_ISL_3408099|2021-08-04,EPI_ISL_3408099,2021-08-04,USA
hCoV-19/USA/NH-CDCBI-CRSP_URMMSIRIXM57TN4K/2021|EPI_ISL_2312439|2021-05-20,EPI_ISL_2312439,2021-05-20,USA
hCoV-19/USA/NH-CDCBI-CRSP_YPUO3BXK6ANTQRTZ/2021|EPI_ISL_3762425|2021-08-20,EPI_ISL_3762425,2021-08-20,USA
hCoV-19/USA/NH-QDX-3030/2021|EPI_ISL_877204|2021-01-05,EPI_ISL_877204,2021-01-05,USA
hCoV-19/USA/NH-Yale-1640/2020|EPI_ISL_1168366|2020-04-18,EPI_ISL_1168366,2020-04-18,USA
hCoV-19/USA/NH-Yale-444/2020|EPI_ISL_738246|2020-04-14,EPI_ISL_738246,2020-04-14,USA
hCoV-19/USA/NJ-CDC-ASC210058279/2021|EPI_ISL_2159276|2021-05-04,EPI_ISL_2159276,2021-05-04,USA
hCoV-19/USA/NJ-CDC-IBX102131888476/2021|EPI_ISL_1692067|2021-03-25,EPI_ISL_1692067,2021-03-25,USA
hCoV-19/USA/NJ-CDC-LC0023677/2021|EPI_ISL_1320718|2021-02-24,EPI_ISL_1320718,2021-02-24,USA
hCoV-19/USA/NJ-CDC-LC0049071/2021|EPI_ISL_1802650|2021-04-17,EPI_ISL_1802650,2021-04-17,USA
hCoV-19/USA/NJ-CDC-LC0054365/2021|EPI_ISL_2045042|2021-04-30,EPI_ISL_2045042,2021-04-30,USA
hCoV-19/USA/NJ-CDC-LC0054403/2021|EPI_ISL_2045048|2021-04-30,EPI_ISL_2045048,2021-04-30,USA
hCoV-19/USA/NJ-CDC-LC0070366/2021|EPI_ISL_2611446|2021-05-28,EPI_ISL_2611446,2021-05-28,USA
hCoV-19/USA/NJ-CDC-LC0078250/2021|EPI_ISL_2872970|2021-06-17,EPI_ISL_2872970,2021-06-17,USA
hCoV-19/USA/NJ-CDC-LC0084511/2021|EPI_ISL_2927577|2021-06-23,EPI_ISL_2927577,2021-06-23,USA
hCoV-19/USA/NJ-CDC-LC0096009/2021|EPI_ISL_3112748|2021-07-08,EPI_ISL_3112748,2021-07-08,USA
hCoV-19/USA/NJ-CDC-LC0170746/2021|EPI_ISL_3679463|2021-07-31,EPI_ISL_3679463,2021-07-31,USA
hCoV-19/USA/NJ-CDC-LC0172299/2021|EPI_ISL_3685261|2021-08-06,EPI_ISL_3685261,2021-08-06,USA
hCoV-19/USA/NJ-CDC-LC0193539/2021|EPI_ISL_3755907|2021-08-15,EPI_ISL_3755907,2021-08-15,USA
hCoV-19/USA/NJ-MSHSPSP-PV21205/2020|EPI_ISL_802424|2020-10-14,EPI_ISL_802424,2020-10-14,USA
hCoV-19/USA/NJ-NYGC-NJ-BioR-187/2020|EPI_ISL_2229861|2020-06-10,EPI_ISL_2229861,2020-06-10,USA
hCoV-19/USA/NJ-NYGC-NJ-BioR-223-AmpliSeq/2020|EPI_ISL_2193756|2020-07-02,EPI_ISL_2193756,2020-07-02,USA
hCoV-19/USA/NJ-NYGC-NJ-BioR-611-swab-QIAseq/2020|EPI_ISL_2193810|2020-11-18,EPI_ISL_2193810,2020-11-18,USA
hCoV-19/USA/NJ-UW-5500901/2020|EPI_ISL_1233178|2020-04-17,EPI_ISL_1233178,2020-04-17,USA
hCoV-19/USA/NM-CDC-IBX273498688282/2021|EPI_ISL_2686859|2021-06-12,EPI_ISL_2686859,2021-06-12,USA
hCoV-19/USA/NM-CDC-IBX431635225272/2021|EPI_ISL_3397350|2021-07-26,EPI_ISL_3397350,2021-07-26,USA
hCoV-19/USA/NM-CDC-IBX587203735982/2021|EPI_ISL_2089342|2021-04-30,EPI_ISL_2089342,2021-04-30,USA
hCoV-19/USA/NM-DOH-2020500030/2020|EPI_ISL_1201780|2020-11-07,EPI_ISL_1201780,2020-11-07,USA
hCoV-19/USA/NM-GD-051121-21043082693/2021|EPI_ISL_2602036|2021-04-30,EPI_ISL_2602036,2021-04-30,USA
hCoV-19/USA/NM-NMDOH-2021079832/2021|EPI_ISL_1710537|2021-02-24,EPI_ISL_1710537,2021-02-24,USA
hCoV-19/USA/NM-NMDOH-2021090959/2021|EPI_ISL_2723652|2021-03-19,EPI_ISL_2723652,2021-03-19,USA
hCoV-19/USA/NM-NMDOH-2021101420/2021|EPI_ISL_1970942|2021-04-19,EPI_ISL_1970942,2021-04-19,USA
hCoV-19/USA/NM-NMDOH-2021109074/2021|EPI_ISL_2322805|2021-05-03,EPI_ISL_2322805,2021-05-03,USA
hCoV-19/USA/NM-NMDOH-2021135832/2021|EPI_ISL_3127160|2021-06-23,EPI_ISL_3127160,2021-06-23,USA
hCoV-19/USA/NM-NMDOH-2021136932/2021|EPI_ISL_3127197|2021-07-13,EPI_ISL_3127197,2021-07-13,USA
hCoV-19/USA/NM-NMDOH-2021145421/2021|EPI_ISL_3648063|2021-08-06,EPI_ISL_3648063,2021-08-06,USA
hCoV-19/USA/NM-NMDOH-2021146834/2021|EPI_ISL_3812770|2021-08-02,EPI_ISL_3812770,2021-08-02,USA
hCoV-19/USA/NM-UNM-00488/2020|EPI_ISL_538262|2020-06-11,EPI_ISL_538262,2020-06-11,USA
hCoV-19/USA/NM-UNM-01677/2021|EPI_ISL_869200|2021-01-06,EPI_ISL_869200,2021-01-06,USA
hCoV-19/USA/NM-UNM-01860/2021|EPI_ISL_1064219|2021-01-19,EPI_ISL_1064219,2021-01-19,USA
hCoV-19/USA/NM-UNM-02143/2020|EPI_ISL_1664531|2020-11-09,EPI_ISL_1664531,2020-11-09,USA
hCoV-19/USA/NM-UNM-TC229864/2020|EPI_ISL_1225260|2020-10-31,EPI_ISL_1225260,2020-10-31,USA
hCoV-19/USA/NM-UNM-TC240638/2021|EPI_ISL_2454338|2021-04-23,EPI_ISL_2454338,2021-04-23,USA
hCoV-19/USA/NM-UNM-TC241316/2021|EPI_ISL_3274632|2021-05-26,EPI_ISL_3274632,2021-05-26,USA
hCoV-19/USA/NMDOH-2020461319/2020|EPI_ISL_1038932|2020-10-28,EPI_ISL_1038932,2020-10-28,USA
hCoV-19/USA/NMDOH-2021097042/2021|EPI_ISL_1805392|2021-04-06,EPI_ISL_1805392,2021-04-06,USA
hCoV-19/USA/NMDOH-2021097960/2021|EPI_ISL_1805399|2021-04-06,EPI_ISL_1805399,2021-04-06,USA
hCoV-19/USA/NV-CDC-2-3693483/2020|EPI_ISL_747151|2020-11-06,EPI_ISL_747151,2020-11-06,USA
hCoV-19/USA/NV-CDC-ASC210272106/2021|EPI_ISL_3752777|2021-08-03,EPI_ISL_3752777,2021-08-03,USA
hCoV-19/USA/NV-CDC-LC0024645/2021|EPI_ISL_1421986|2021-02-26,EPI_ISL_1421986,2021-02-26,USA
hCoV-19/USA/NV-CDC-LC0035362/2021|EPI_ISL_1550284|2021-03-25,EPI_ISL_1550284,2021-03-25,USA
hCoV-19/USA/NV-CDC-LC0056249/2021|EPI_ISL_2046543|2021-04-30,EPI_ISL_2046543,2021-04-30,USA
hCoV-19/USA/NV-CDC-QDX26257775/2021|EPI_ISL_2874879|2021-06-28,EPI_ISL_2874879,2021-06-28,USA
hCoV-19/USA/NV-CDC-QDX26445881/2021|EPI_ISL_3018854|2021-07-01,EPI_ISL_3018854,2021-07-01,USA
hCoV-19/USA/NV-CDC-QDX26446046/2021|EPI_ISL_3018782|2021-07-02,EPI_ISL_3018782,2021-07-02,USA
hCoV-19/USA/NV-CDC-STM-000066026/2021|EPI_ISL_2159863|2021-04-30,EPI_ISL_2159863,2021-04-30,USA
hCoV-19/USA/NV-NSPHL-352400/2021|EPI_ISL_1404598|2021-03-26,EPI_ISL_1404598,2021-03-26,USA
hCoV-19/USA/NV-NSPHL-354063/2021|EPI_ISL_1483265|2021-03-29,EPI_ISL_1483265,2021-03-29,USA
hCoV-19/USA/NV-NSPHL-354499/2021|EPI_ISL_1501677|2021-04-03,EPI_ISL_1501677,2021-04-03,USA
hCoV-19/USA/NV-NSPHL-371452/2021|EPI_ISL_2942241|2021-06-29,EPI_ISL_2942241,2021-06-29,USA
hCoV-19/USA/NV-NSPHL-375725/2021|EPI_ISL_3372289|2021-05-19,EPI_ISL_3372289,2021-05-19,USA
hCoV-19/USA/NV-NSPHL-394306/2021|EPI_ISL_3825233|2021-08-20,EPI_ISL_3825233,2021-08-20,USA
hCoV-19/USA/NV-NSPHL-A0076/2020|EPI_ISL_515354|2020-04-11,EPI_ISL_515354,2020-04-11,USA
hCoV-19/USA/NV-NSPHL-A0143/2020|EPI_ISL_515408|2020-05-02,EPI_ISL_515408,2020-05-02,USA
hCoV-19/USA/NV-NSPHL-A0175/2020|EPI_ISL_515433|2020-05-18,EPI_ISL_515433,2020-05-18,USA
hCoV-19/USA/NV-NSPHL-A0183/2020|EPI_ISL_515440|2020-05-19,EPI_ISL_515440,2020-05-19,USA
hCoV-19/USA/NV-NSPHL-A0207/2020|EPI_ISL_514674|2020-06-05,EPI_ISL_514674,2020-06-05,USA
hCoV-19/USA/NV-NSPHL-NV2039720/2020|EPI_ISL_1493154|2020-11-04,EPI_ISL_1493154,2020-11-04,USA
hCoV-19/USA/NV-QDX-1394/2020|EPI_ISL_572182|2020-03-17,EPI_ISL_572182,2020-03-17,USA
hCoV-19/USA/NV-SNPHL-350315/2021|EPI_ISL_2484892|2021-05-26,EPI_ISL_2484892,2021-05-26,USA
hCoV-19/USA/NY-CDC-LC0110677/2021|EPI_ISL_3327617|2021-07-13,EPI_ISL_3327617,2021-07-13,USA
hCoV-19/USA/NY-CDCBI-CRSP_MGPPY2D3FZC3IVVY/2021|EPI_ISL_1972022|2021-04-30,EPI_ISL_1972022,2021-04-30,USA
hCoV-19/USA/NY-MSHSPSP-PV15337/2020|EPI_ISL_1300949|2020-07-25,EPI_ISL_1300949,2020-07-25,USA
hCoV-19/USA/NY-MSHSPSP-PV19375/2020|EPI_ISL_802298|2020-09-28,EPI_ISL_802298,2020-09-28,USA
hCoV-19/USA/NY-NA-21-72/2021|EPI_ISL_2759223|2021-05-03,EPI_ISL_2759223,2021-05-03,USA
hCoV-19/USA/NY-NYCPHL-000472/2020|EPI_ISL_631941|2020-05-01,EPI_ISL_631941,2020-05-01,USA
hCoV-19/USA/NY-NYGC-2936-VTM2-TLZS491/2021|EPI_ISL_2758232|2021-06-01,EPI_ISL_2758232,2021-06-01,USA
hCoV-19/USA/NY-NYULH2720/2021|EPI_ISL_3723441|2021-08-11,EPI_ISL_3723441,2021-08-11,USA
hCoV-19/USA/NY-PRL-2021_03_02_00P10/2021|EPI_ISL_1172954|2021-03-01,EPI_ISL_1172954,2021-03-01,USA
hCoV-19/USA/NY-PRL-2021_0504_00B22/2021|EPI_ISL_2037292|2021-05-03,EPI_ISL_2037292,2021-05-03,USA
hCoV-19/USA/NY-PRL-2021_0714_00F09/2021|EPI_ISL_3010749|2021-07-10,EPI_ISL_3010749,2021-07-10,USA
hCoV-19/USA/NY-PRL-2021_0816_00E16/2021|EPI_ISL_3568963|2021-08-11,EPI_ISL_3568963,2021-08-11,USA
hCoV-19/USA/NY-UB-00212/2020|EPI_ISL_1009407|2020-05-06,EPI_ISL_1009407,2020-05-06,USA
hCoV-19/USA/NY-URMC-21060279-1/2021|EPI_ISL_2920220|2021-06-11,EPI_ISL_2920220,2021-06-11,USA
hCoV-19/USA/NY-Wadsworth-21041284-01/2021|EPI_ISL_1671319|2021-03-31,EPI_ISL_1671319,2021-03-31,USA
hCoV-19/USA/NY-Wadsworth-21054555-01/2021|EPI_ISL_2274699|2021-04-30,EPI_ISL_2274699,2021-04-30,USA
hCoV-19/USA/NY-Wadsworth-292139-01/2020|EPI_ISL_794168|2020-12-29,EPI_ISL_794168,2020-12-29,USA
hCoV-19/USA/OH-21AM-050CO02958/2021|EPI_ISL_2399756|2021-02-19,EPI_ISL_2399756,2021-02-19,USA
hCoV-19/USA/OH-21AM-230CO02418/2021|EPI_ISL_3620749|2021-08-18,EPI_ISL_3620749,2021-08-18,USA
hCoV-19/USA/OH-CDC-2-3845418/2021|EPI_ISL_1094533|2021-01-24,EPI_ISL_1094533,2021-01-24,USA
hCoV-19/USA/OH-CDC-2-4396062/2021|EPI_ISL_2384086|2021-04-30,EPI_ISL_2384086,2021-04-30,USA
hCoV-19/USA/OH-CDC-FG-035628/2021|EPI_ISL_2525644|2021-05-24,EPI_ISL_2525644,2021-05-24,USA
hCoV-19/USA/OH-CDC-IBX171313545713/2021|EPI_ISL_2089430|2021-04-30,EPI_ISL_2089430,2021-04-30,USA
hCoV-19/USA/OH-CDC-LC0068516/2021|EPI_ISL_2481938|2021-05-25,EPI_ISL_2481938,2021-05-25,USA
hCoV-19/USA/OH-CDC-MMB09147234/2021|EPI_ISL_2786585|2021-06-14,EPI_ISL_2786585,2021-06-14,USA
hCoV-19/USA/OH-CDC-QDX22789196/2021|EPI_ISL_1493975|2021-03-09,EPI_ISL_1493975,2021-03-09,USA
hCoV-19/USA/OH-CDC-QDX25620205/2021|EPI_ISL_2599905|2021-06-01,EPI_ISL_2599905,2021-06-01,USA
hCoV-19/USA/OH-CDC-QDX27053297/2021|EPI_ISL_3352767|2021-07-20,EPI_ISL_3352767,2021-07-20,USA
hCoV-19/USA/OH-CDC-QDX27272321/2021|EPI_ISL_3456338|2021-07-26,EPI_ISL_3456338,2021-07-26,USA
hCoV-19/USA/OH-CDC-QDX27493837/2021|EPI_ISL_3824080|2021-08-04,EPI_ISL_3824080,2021-08-04,USA
hCoV-19/USA/OH-ODH-SC21604/2020|EPI_ISL_860717|2020-03-19,EPI_ISL_860717,2020-03-19,USA
hCoV-19/USA/OH-USAFSAM-S4156/2020|EPI_ISL_3375806|2020-10-15,EPI_ISL_3375806,2020-10-15,USA
hCoV-19/USA/OK-ADDL-01/2020|EPI_ISL_535364|2020-04-10,EPI_ISL_535364,2020-04-10,USA
hCoV-19/USA/OK-ADDL-03/2020|EPI_ISL_535362|2020-05-27,EPI_ISL_535362,2020-05-27,USA
hCoV-19/USA/OK-ADDL-04/2020|EPI_ISL_535363|2020-05-27,EPI_ISL_535363,2020-05-27,USA
hCoV-19/USA/OK-CDC-2-4395060/2021|EPI_ISL_2384026|2021-05-12,EPI_ISL_2384026,2021-05-12,USA
hCoV-19/USA/OK-CDC-2-4611287/2021|EPI_ISL_3355218|2021-03-08,EPI_ISL_3355218,2021-03-08,USA
hCoV-19/USA/OK-CDC-4180956-001/2021|EPI_ISL_3064752|2021-06-07,EPI_ISL_3064752,2021-06-07,USA
hCoV-19/USA/OK-CDC-ASC210066525/2021|EPI_ISL_2489410|2021-05-23,EPI_ISL_2489410,2021-05-23,USA
hCoV-19/USA/OK-CDC-ASC210207376/2021|EPI_ISL_3819379|2021-08-01,EPI_ISL_3819379,2021-08-01,USA
hCoV-19/USA/OK-CDC-ASC210272433/2021|EPI_ISL_3752573|2021-08-04,EPI_ISL_3752573,2021-08-04,USA
hCoV-19/USA/OK-CDC-LC0056163/2021|EPI_ISL_2046560|2021-04-30,EPI_ISL_2046560,2021-04-30,USA
hCoV-19/USA/OK-CDC-LC0056313/2021|EPI_ISL_2046558|2021-04-30,EPI_ISL_2046558,2021-04-30,USA
hCoV-19/USA/OK-CDC-LC0144159/2021|EPI_ISL_3517718|2021-07-16,EPI_ISL_3517718,2021-07-16,USA
hCoV-19/USA/OK-CDC-LC0153754/2021|EPI_ISL_3520293|2021-07-30,EPI_ISL_3520293,2021-07-30,USA
hCoV-19/USA/OK-CDC-QDX25662883/2021|EPI_ISL_2652314|2021-06-07,EPI_ISL_2652314,2021-06-07,USA
hCoV-19/USA/OK-QDX-3278/2020|EPI_ISL_884403|2020-11-07,EPI_ISL_884403,2020-11-07,USA
hCoV-19/USA/OK-QDX-3476/2020|EPI_ISL_876920|2020-08-27,EPI_ISL_876920,2020-08-27,USA
hCoV-19/USA/OK-QDX-430/2020|EPI_ISL_571254|2020-03-19,EPI_ISL_571254,2020-03-19,USA
hCoV-19/USA/OK-QDX-93/2020|EPI_ISL_468589|2020-03-13,EPI_ISL_468589,2020-03-13,USA
hCoV-19/USA/OR-CDC-ASC210037300/2021|EPI_ISL_2148514|2021-04-30,EPI_ISL_2148514,2021-04-30,USA
hCoV-19/USA/OR-CDC-ASC210074417/2021|EPI_ISL_2042317|2021-04-17,EPI_ISL_2042317,2021-04-17,USA
hCoV-19/USA/OR-CDC-ASC210107544/2021|EPI_ISL_2528203|2021-06-03,EPI_ISL_2528203,2021-06-03,USA
hCoV-19/USA/OR-CDC-LC0056117/2021|EPI_ISL_2046520|2021-04-30,EPI_ISL_2046520,2021-04-30,USA
hCoV-19/USA/OR-CDC-UW21080968429/2021|EPI_ISL_3759589|2021-08-09,EPI_ISL_3759589,2021-08-09,USA
hCoV-19/USA/OR-OHSU-0176/2020|EPI_ISL_468119|2020-05-08,EPI_ISL_468119,2020-05-08,USA
hCoV-19/USA/OR-OHSU-0293/2020|EPI_ISL_509093|2020-05-20,EPI_ISL_509093,2020-05-20,USA
hCoV-19/USA/OR-OHSU-200007/2020|EPI_ISL_3726918|2020-12-07,EPI_ISL_3726918,2020-12-07,USA
hCoV-19/USA/OR-OHSU-211820463/2021|EPI_ISL_3319744|2021-07-01,EPI_ISL_3319744,2021-07-01,USA
hCoV-19/USA/OR-OHSU-211930392/2021|EPI_ISL_3065847|2021-05-12,EPI_ISL_3065847,2021-05-12,USA
hCoV-19/USA/OR-OHSU-212110068/2021|EPI_ISL_3561393|2021-05-19,EPI_ISL_3561393,2021-05-19,USA
hCoV-19/USA/OR-OHSU-212110553/2021|EPI_ISL_3561869|2021-06-16,EPI_ISL_3561869,2021-06-16,USA
hCoV-19/USA/OR-OHSU-212140492/2021|EPI_ISL_3505147|2021-07-31,EPI_ISL_3505147,2021-07-31,USA
hCoV-19/USA/OR-OHSU-4558/2020|EPI_ISL_2035688|2020-11-08,EPI_ISL_2035688,2020-11-08,USA
hCoV-19/USA/OR-OHSU-9498/2021|EPI_ISL_1122161|2021-01-08,EPI_ISL_1122161,2021-01-08,USA
hCoV-19/USA/OR-OSPHL00290/2021|EPI_ISL_1964168|2021-04-16,EPI_ISL_1964168,2021-04-16,USA
hCoV-19/USA/OR-OSPHL01858/2021|EPI_ISL_3568683|2021-08-07,EPI_ISL_3568683,2021-08-07,USA
hCoV-19/USA/OR-PROV-188/2020|EPI_ISL_482436|2020-05-15,EPI_ISL_482436,2020-05-15,USA
hCoV-19/USA/OR-PROV-426/2020|EPI_ISL_1017050|2020-06-24,EPI_ISL_1017050,2020-06-24,USA
hCoV-19/USA/OR-TRACE-WASH-100420-567/2020|EPI_ISL_1920925|2020-10-04,EPI_ISL_1920925,2020-10-04,USA
hCoV-19/USA/PA-CDC-2-4058082/2020|EPI_ISL_903782|2020-11-12,EPI_ISL_903782,2020-11-12,USA
hCoV-19/USA/PA-CDC-4156432-001/2020|EPI_ISL_2688901|2020-12-29,EPI_ISL_2688901,2020-12-29,USA
hCoV-19/USA/PA-CDC-ASC210111921/2021|EPI_ISL_3217800|2021-07-07,EPI_ISL_3217800,2021-07-07,USA
hCoV-19/USA/PA-CDC-LC0054371/2021|EPI_ISL_2045058|2021-04-30,EPI_ISL_2045058,2021-04-30,USA
hCoV-19/USA/PA-CDC-LC0178289/2021|EPI_ISL_3746216|2021-08-06,EPI_ISL_3746216,2021-08-06,USA
hCoV-19/USA/PA-CDC-MMB09048571/2021|EPI_ISL_2786040|2021-06-03,EPI_ISL_2786040,2021-06-03,USA
hCoV-19/USA/PA-CDC-MMB09419087/2021|EPI_ISL_3428121|2021-07-20,EPI_ISL_3428121,2021-07-20,USA
hCoV-19/USA/PA-CDC-QDX24476514/2021|EPI_ISL_2180475|2021-04-30,EPI_ISL_2180475,2021-04-30,USA
hCoV-19/USA/PA-CDC-QDX24980862/2021|EPI_ISL_2372011|2021-05-09,EPI_ISL_2372011,2021-05-09,USA
hCoV-19/USA/PA-CDC-QDX27470283/2021|EPI_ISL_3823777|2021-08-02,EPI_ISL_3823777,2021-08-02,USA
hCoV-19/USA/PA-Jefferson_COVIDSeq11_S26/2021|EPI_ISL_3142785|2021-05-02,EPI_ISL_3142785,2021-05-02,USA
hCoV-19/USA/PA-Jefferson_COVIDSeq12_S18/2021|EPI_ISL_3142796|2021-06-03,EPI_ISL_3142796,2021-06-03,USA
hCoV-19/USA/PA-MGEL-00224/2020|EPI_ISL_681971|2020-04-13,EPI_ISL_681971,2020-04-13,USA
hCoV-19/USA/PA-MGEL-00227/2020|EPI_ISL_681973|2020-04-13,EPI_ISL_681973,2020-04-13,USA
hCoV-19/USA/PA-MGEL-00418/2020|EPI_ISL_682016|2020-06-28,EPI_ISL_682016,2020-06-28,USA
hCoV-19/USA/PA-MGEL-00501/2020|EPI_ISL_682027|2020-08-24,EPI_ISL_682027,2020-08-24,USA
hCoV-19/USA/RI-Broad_RIDOH-00004/2020|EPI_ISL_872681|2020-10-26,EPI_ISL_872681,2020-10-26,USA
hCoV-19/USA/RI-CDC-LC0104497/2021|EPI_ISL_3330503|2021-07-13,EPI_ISL_3330503,2021-07-13,USA
hCoV-19/USA/RI-CDC-LC0187647/2021|EPI_ISL_3745004|2021-08-11,EPI_ISL_3745004,2021-08-11,USA
hCoV-19/USA/RI-CDCBI-RIDOH_02283/2021|EPI_ISL_2133869|2021-04-30,EPI_ISL_2133869,2021-04-30,USA
hCoV-19/USA/RI-CDCBI-RIDOH_10483/2021|EPI_ISL_2713291|2021-06-01,EPI_ISL_2713291,2021-06-01,USA
hCoV-19/USA/RI-CDCBI-RIDOH_TTB2XU3R6X36PC5M/2021|EPI_ISL_3525966|2021-08-06,EPI_ISL_3525966,2021-08-06,USA
hCoV-19/USA/RI-CDCBI-RIDOH_YWDAX5HC6CLTBHKW/2021|EPI_ISL_3408626|2021-07-31,EPI_ISL_3408626,2021-07-31,USA
hCoV-19/USA/RI-RISHL-D02622/2021|EPI_ISL_2604806|2021-04-30,EPI_ISL_2604806,2021-04-30,USA
hCoV-19/USA/RI-RISHL-D03068/2021|EPI_ISL_2426835|2021-05-12,EPI_ISL_2426835,2021-05-12,USA
hCoV-19/USA/RI-RISHL-E01169/2021|EPI_ISL_2604819|2021-04-27,EPI_ISL_2604819,2021-04-27,USA
hCoV-19/USA/RI-RISHL-E01200/2021|EPI_ISL_2425517|2021-05-06,EPI_ISL_2425517,2021-05-06,USA
hCoV-19/USA/RI-RISHL-L00272/2021|EPI_ISL_2725593|2021-06-08,EPI_ISL_2725593,2021-06-08,USA
hCoV-19/USA/RI-USAFSAM-S385/2020|EPI_ISL_812682|2020-08-31,EPI_ISL_812682,2020-08-31,USA
hCoV-19/USA/RI_RKL_001_42269_AM632/2020|EPI_ISL_2000597|2020-05-17,EPI_ISL_2000597,2020-05-17,USA
hCoV-19/USA/SC-20-1385-T10/2020|EPI_ISL_516755|2020-07-03,EPI_ISL_516755,2020-07-03,USA
hCoV-19/USA/SC-CDC-ASC210105658/2021|EPI_ISL_2531068|2021-05-26,EPI_ISL_2531068,2021-05-26,USA
hCoV-19/USA/SC-CDC-LC0084449/2021|EPI_ISL_2927480|2021-06-21,EPI_ISL_2927480,2021-06-21,USA
hCoV-19/USA/SC-CDC-LC0096222/2021|EPI_ISL_3112632|2021-07-08,EPI_ISL_3112632,2021-07-08,USA
hCoV-19/USA/SC-CDC-LC0145928/2021|EPI_ISL_3515481|2021-07-27,EPI_ISL_3515481,2021-07-27,USA
hCoV-19/USA/SC-CDC-LC0188010/2021|EPI_ISL_3748511|2021-08-09,EPI_ISL_3748511,2021-08-09,USA
hCoV-19/USA/SC-CDC-MMB09601745/2021|EPI_ISL_3604477|2021-08-04,EPI_ISL_3604477,2021-08-04,USA
hCoV-19/USA/SC-DHEC-0074/2020|EPI_ISL_529176|2020-04-01,EPI_ISL_529176,2020-04-01,USA
hCoV-19/USA/SC-DHEC-0119/2020|EPI_ISL_529182|2020-05-01,EPI_ISL_529182,2020-05-01,USA
hCoV-19/USA/SC-DHEC-0235/2020|EPI_ISL_529197|2020-05-28,EPI_ISL_529197,2020-05-28,USA
